2017-02-19 10:24:15,143	INFO	main	<module>	Line:13	app started
2017-02-19 10:43:15,483	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/swagger-ui.min.js HTTP/1.1" 200 -
2017-02-19 10:43:15,497	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/lib/highlight.7.3.pack.js HTTP/1.1" 200 -
2017-02-19 10:43:15,501	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/lib/jsoneditor.min.js HTTP/1.1" 200 -
2017-02-19 10:43:15,508	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/lib/marked.js HTTP/1.1" 200 -
2017-02-19 10:43:15,512	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/lib/swagger-oauth.js HTTP/1.1" 200 -
2017-02-19 10:43:15,642	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/fonts/DroidSans.ttf HTTP/1.1" 200 -
2017-02-19 10:43:15,657	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 10:43:15,759	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:15] "GET /swaggerui/bower/swagger-ui/dist/fonts/DroidSans-Bold.ttf HTTP/1.1" 200 -
2017-02-19 10:43:59,639	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:43:59] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:44:02,677	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:02] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:44:02,679	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:02] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:44:03,768	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:03] "GET / HTTP/1.1" 200 -
2017-02-19 10:44:03,898	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:03] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:44:04,063	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:04] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 10:44:18,859	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:18] "GET /swaggerui/bower/swagger-ui/dist/images/throbber.gif HTTP/1.1" 200 -
2017-02-19 10:44:18,870	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:44:18] "POST /signup/ HTTP/1.1" 200 -
2017-02-19 10:45:11,902	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:45:11] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:45:36,286	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:45:36] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:46:23,703	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:46:23] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:46:49,006	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:46:49] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:46:56,470	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:46:56] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:46:56,476	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:46:56] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:46:58,713	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:46:58] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:47:10,865	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:47:10] "GET / HTTP/1.1" 200 -
2017-02-19 10:47:11,116	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:47:11] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 10:47:35,879	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:47:35] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:47:36,089	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:47:36] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:48:00,002	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:48:00] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:52:58,627	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:52:58] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:53:10,376	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:53:10] "GET / HTTP/1.1" 200 -
2017-02-19 10:53:10,562	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:53:10] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 10:53:22,859	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:53:22] "POST /signup/ HTTP/1.1" 200 -
2017-02-19 10:53:48,009	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:53:48] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:56:05,796	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:05] "GET / HTTP/1.1" 200 -
2017-02-19 10:56:06,001	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/css/typography.css HTTP/1.1" 200 -
2017-02-19 10:56:06,007	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/css/reset.css HTTP/1.1" 200 -
2017-02-19 10:56:06,010	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/css/screen.css HTTP/1.1" 200 -
2017-02-19 10:56:06,015	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery-1.8.0.min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,021	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery.slideto.min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,023	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery.wiggle.min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,028	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery.ba-bbq.min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,032	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/handlebars-2.0.0.js HTTP/1.1" 200 -
2017-02-19 10:56:06,037	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/underscore-min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,043	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/backbone-min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,048	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/swagger-ui.min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,063	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/highlight.7.3.pack.js HTTP/1.1" 200 -
2017-02-19 10:56:06,066	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/jsoneditor.min.js HTTP/1.1" 200 -
2017-02-19 10:56:06,072	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/marked.js HTTP/1.1" 200 -
2017-02-19 10:56:06,075	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/lib/swagger-oauth.js HTTP/1.1" 200 -
2017-02-19 10:56:06,363	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/fonts/DroidSans.ttf HTTP/1.1" 200 -
2017-02-19 10:56:06,403	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 10:56:06,605	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:56:06,624	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /swaggerui/bower/swagger-ui/dist/fonts/DroidSans-Bold.ttf HTTP/1.1" 200 -
2017-02-19 10:56:06,763	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:56:06] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:58:36,456	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET / HTTP/1.1" 200 -
2017-02-19 10:58:36,485	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/css/typography.css HTTP/1.1" 200 -
2017-02-19 10:58:36,488	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/css/reset.css HTTP/1.1" 200 -
2017-02-19 10:58:36,496	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/css/screen.css HTTP/1.1" 200 -
2017-02-19 10:58:36,507	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery-1.8.0.min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,514	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery.slideto.min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,516	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery.wiggle.min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,525	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/jquery.ba-bbq.min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,530	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/handlebars-2.0.0.js HTTP/1.1" 200 -
2017-02-19 10:58:36,539	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/underscore-min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,542	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/backbone-min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,549	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/swagger-ui.min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,567	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/highlight.7.3.pack.js HTTP/1.1" 200 -
2017-02-19 10:58:36,570	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/jsoneditor.min.js HTTP/1.1" 200 -
2017-02-19 10:58:36,819	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/marked.js HTTP/1.1" 200 -
2017-02-19 10:58:36,821	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/lib/swagger-oauth.js HTTP/1.1" 200 -
2017-02-19 10:58:36,868	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 10:58:36,873	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:36] "GET /swaggerui/bower/swagger-ui/dist/fonts/DroidSans-Bold.ttf HTTP/1.1" 200 -
2017-02-19 10:58:37,054	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:37] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:58:39,805	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:39] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:58:44,734	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:44] "GET /swaggerui/bower/swagger-ui/dist/images/throbber.gif HTTP/1.1" 200 -
2017-02-19 10:58:44,769	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:44] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:58:45,347	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:45] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 10:58:53,967	ERROR	signupDAO	adduser	Line:47	(mysql.connector.errors.IntegrityError) 1062 (23000): Duplicate entry 'string2' for key 'user_email' [SQL: u'INSERT INTO user (user_email, user_password, user_token, user_timestamp, user_verification) VALUES (%(user_email)s, %(user_password)s, %(user_token)s, %(user_timestamp)s, %(user_verification)s)'] [parameters: {'user_token': None, 'user_password': u'string', 'user_verification': None, 'user_timestamp': None, 'user_email': u'string2'}]
2017-02-19 10:58:53,968	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 10:58:53] "POST /signup/ HTTP/1.1" 200 -
