2017-02-19 11:18:16,809	INFO	main	<module>	Line:13	app started
2017-02-19 11:18:28,891	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:28] "GET /swaggerui/bower/swagger-ui/dist/lib/marked.js HTTP/1.1" 200 -
2017-02-19 11:18:29,572	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:29] "GET /swaggerui/bower/swagger-ui/dist/lib/swagger-oauth.js HTTP/1.1" 200 -
2017-02-19 11:18:29,639	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:29] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 11:18:29,659	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:29] "GET /swaggerui/bower/swagger-ui/dist/fonts/DroidSans-Bold.ttf HTTP/1.1" 200 -
2017-02-19 11:18:30,335	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:30] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:18:33,464	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:33] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:18:36,154	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:36] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:18:38,516	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:18:38] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:25:59,060	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:25:59] "GET / HTTP/1.1" 200 -
2017-02-19 11:25:59,517	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:25:59] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 11:25:59,649	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:25:59] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:25:59,672	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:25:59] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:27:10,513	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:10] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 11:27:10,541	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:10] "POST /login/ HTTP/1.1" 200 -
2017-02-19 11:27:12,927	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:12] "GET /login/484aa5a86a453a3f256876e1f57af340 HTTP/1.1" 200 -
2017-02-19 11:27:15,446	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:15] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 11:27:15,462	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:15] "POST /login/ HTTP/1.1" 200 -
2017-02-19 11:27:26,247	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:26] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 11:27:33,453	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:33] "GET /login/02d049dff8dadcc0b7da4d108eace08c HTTP/1.1" 200 -
2017-02-19 11:27:40,584	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:40] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 11:27:40,606	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 11:27:40] "POST /login/ HTTP/1.1" 200 -
2017-02-19 13:58:33,085	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 13:58:33] "GET / HTTP/1.1" 200 -
2017-02-19 13:58:34,017	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 13:58:34] "GET /swagger.json HTTP/1.1" 200 -
2017-02-19 14:48:20,888	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 14:48:20] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 14:48:20,912	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 14:48:20] "POST /login/ HTTP/1.1" 200 -
2017-02-19 14:48:26,759	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 14:48:26] "GET /login/0e399ff119a00eeb533225969ff73b75 HTTP/1.1" 200 -
2017-02-19 14:48:28,926	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 14:48:28] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 14:48:28,948	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 14:48:28] "POST /login/ HTTP/1.1" 200 -
2017-02-19 16:38:19,229	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 16:38:19] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 16:38:19,286	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 16:38:19] "GET /favicon.ico HTTP/1.1" 404 -
2017-02-19 16:38:30,465	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 16:38:30] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 16:38:30,499	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 16:38:30] "POST /login/ HTTP/1.1" 200 -
2017-02-19 18:33:02,395	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 18:33:02] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-19 18:33:02,418	INFO	_internal	_log	Line:87	192.168.99.1 - - [19/Feb/2017 18:33:02] "POST /login/ HTTP/1.1" 200 -
